from_id,to_id,distance,walk_time,status
P7979,P4570,5,1,open
P7980,P1747,6,1,open
P7981,P0932,4,1,open
P7982,P7759,10,1,open
P7983,P4368,8,1,open
P7984,P6371,7,1,open
P7985,P0538,6,1,open
P7986,P2421,5,1,open
P7987,P3763,8,1,open
P7988,P5633,6,1,open
P7989,P3652,5,1,open
P7990,P1463,3,1,open
P7991,P1637,8,1,open
P7992,P6971,2,1,open
P7993,P3541,2,1,open
P7994,P6230,2,1,open
P7995,P6025,6,1,open
P7996,P1770,2,1,open
P7997,P1683,5,1,open
P7998,P1228,3,1,open
P7999,P7211,1,1,open
P8000,P2070,9,1,open
P8001,P0226,10,1,open
P8002,P2014,2,1,open
P8003,P3094,1,1,open
P8004,P0314,1,1,open
P8005,P3698,1,1,open
P8006,P3378,8,1,open
P8007,P0027,7,1,open
P8008,P6193,6,1,open
P8009,P0319,2,1,open
P8010,P7194,8,1,open
P8011,P7051,2,1,open
P8012,P7730,10,1,open
P8013,P1281,7,1,open
P8014,P6796,8,1,open
P8015,P7450,3,1,open
P8016,P5428,3,1,open
P8017,P7500,6,1,open
P8018,P6509,4,1,open
P8019,P1226,7,1,open
P8020,P5101,6,1,open
P8021,P3457,7,1,open
P8022,P2614,7,1,open
P8023,P6964,5,1,open
P8024,P5585,7,1,open
P8025,P3228,1,1,open
P8026,P6753,4,1,open
P8027,P7508,2,1,open
P8028,P1359,6,1,open
P8029,P1993,8,1,open
P8030,P0783,6,1,open
P8031,P3811,9,1,open
P8032,P3436,6,1,open
P8033,P5089,7,1,open
P8034,P1897,2,1,open
P8035,P3726,3,1,open
P8036,P2289,9,1,open
P8037,P4117,1,1,open
P8038,P6505,2,1,open
P8039,P1506,8,1,open
P8040,P0170,6,1,open
P8041,P5476,7,1,open
P8042,P4953,10,1,open
P8043,P5206,2,1,open
P8044,P7343,10,1,open
P8045,P7660,1,1,open
P8046,P0691,7,1,open
P8047,P0922,4,1,open
P8048,P1041,7,1,open
P8049,P2847,9,1,open
P8050,P6167,5,1,open
P8051,P6072,7,1,open
P8052,P6761,7,1,open
P8053,P3365,8,1,open
P8054,P0873,7,1,open
P8055,P4117,2,1,open
P8056,P0676,6,1,open
P8057,P3913,6,1,open
P8058,P2264,4,1,open
P8059,P5231,5,1,open
P8060,P0244,9,1,open
P8061,P5825,9,1,open
P8062,P6436,5,1,open
P8063,P5406,10,1,open
P8064,P3825,4,1,open
P8065,P6243,6,1,open
P8066,P6480,5,1,open
P8067,P2144,2,1,open
P8068,P5425,10,1,open
P8069,P7365,10,1,open
P8070,P7922,7,1,open
P8071,P7756,7,1,open
P8072,P2509,8,1,open
P8073,P5837,5,1,open
P8074,P7773,5,1,open
P8075,P3646,3,1,open
P8076,P2313,4,1,open
P8077,P3358,2,1,open
P8078,P1437,6,1,open
P8079,P5398,1,1,open
P8080,P5546,1,1,open
P8081,P1740,7,1,open
P8082,P4934,4,1,open
P8083,P4769,1,1,open
P8084,P2600,4,1,open
P8085,P0433,8,1,open
P8086,P4236,4,1,open
P8087,P0999,6,1,open
P8088,P2516,7,1,open
P8089,P7665,9,1,open
P8090,P6646,7,1,open
P8091,P1588,6,1,open
P8092,P1108,6,1,open
P8093,P6841,10,1,open
P8094,P5041,5,1,open
P8095,P0626,5,1,open
P8096,P7905,2,1,open
P8097,P1751,8,1,open
P8098,P4958,3,1,open
P8099,P3574,8,1,open
P8100,P2594,4,1,open
P8101,P2189,10,1,open
P8102,P0693,7,1,open
P8103,P3156,3,1,open
P8104,P5435,7,1,open
P8105,P5758,8,1,open
P8106,P1509,8,1,open
P8107,P2661,9,1,open
P8108,P2215,1,1,open
P8109,P5362,1,1,open
P8110,P1472,1,1,open
P8111,P4856,4,1,open
P8112,P4114,1,1,open
P8113,P6971,5,1,open
P8114,P3600,3,1,open
P8115,P6653,4,1,open
P8116,P6535,2,1,open
P8117,P1037,9,1,open
P8118,P5964,8,1,open
P8119,P7620,5,1,open
P8120,P2814,6,1,open
P8121,P5877,4,1,open
P8122,P7299,6,1,open
P8123,P7052,7,1,open
P8124,P6571,5,1,open
P8125,P0840,4,1,open
P8126,P3659,4,1,open
P8127,P7291,7,1,open
P8128,P5505,2,1,open
P8129,P7328,1,1,open
P8130,P5019,7,1,open
P8131,P0325,1,1,open
P8132,P6743,2,1,open
P8133,P7917,9,1,open
P8134,P0684,2,1,open
P8135,P6027,4,1,open
P8136,P1880,9,1,open
P8137,P5610,1,1,open
P8138,P1987,6,1,open
P8139,P2945,3,1,open
P8140,P6125,10,1,open
P8141,P3763,6,1,open
P8142,P2637,1,1,open
P8143,P6208,2,1,open
P8144,P4012,1,1,open
P8145,P7013,10,1,open
P8146,P1910,10,1,open
P8147,P4543,4,1,open
P8148,P7729,3,1,open
P8149,P4891,3,1,open
P8150,P5847,2,1,open
P8151,P3570,9,1,open
P8152,P7746,9,1,open
P8153,P4808,6,1,open
P8154,P4643,9,1,open
P8155,P6962,10,1,open
P8156,P6374,3,1,open
P8157,P3559,1,1,open
P8158,P6116,5,1,open
P8159,P6758,3,1,open
P8160,P2918,4,1,open
P8161,P2972,2,1,open
P8162,P1061,8,1,open
P8163,P3168,9,1,open
P8164,P3625,8,1,open
P8165,P5389,10,1,open
P8166,P3787,5,1,open
P8167,P3476,6,1,open
P8168,P4535,10,1,open
P8169,P4076,2,1,open
P8170,P1003,7,1,open
P8171,P0825,5,1,open
P8172,P5014,8,1,open
P8173,P8092,7,1,open
P8174,P4856,3,1,open
P8175,P0237,8,1,open
P8176,P2031,4,1,open
P8177,P7366,9,1,open
P8178,P5082,2,1,open
P8179,P5205,2,1,open
P8180,P7105,5,1,open
P8181,P1131,9,1,open
P8182,P5891,1,1,open
P8183,P3167,2,1,open
P8184,P4959,9,1,open
P8185,P3650,8,1,open
P8186,P0351,5,1,open
P8187,P4907,10,1,open
P8188,P5357,10,1,open
P8189,P3497,2,1,open
P8190,P1606,10,1,open
P8191,P6220,8,1,open
P8192,P4408,4,1,open
P8193,P6647,3,1,open
P8194,P0134,6,1,open
P8195,P1391,10,1,open
P8196,P7900,6,1,open
P8197,P0463,2,1,open
P8198,P6621,4,1,open
P8199,P7530,2,1,open
P8200,P4529,7,1,open
P8201,P3053,2,1,open
P8202,P0757,2,1,open
P8203,P3655,6,1,open
P8204,P3380,6,1,open
P8205,P6728,5,1,open
P8206,P4587,7,1,open
P8207,P6387,9,1,open
P8208,P4072,1,1,open
P8209,P2576,10,1,open
P8210,P4590,9,1,open
P8211,P0155,6,1,open
P8212,P6439,3,1,open
P8213,P7577,9,1,open
P8214,P6180,9,1,open
P8215,P4670,6,1,open
P8216,P7400,10,1,open
P8217,P5659,8,1,open
P8218,P2125,2,1,open
P8219,P4277,4,1,open
P8220,P6179,10,1,open
P8221,P8009,9,1,open
P8222,P7584,8,1,open
P8223,P1227,5,1,open
P8224,P4199,3,1,open
P8225,P0489,4,1,open
P8226,P0902,6,1,open
P8227,P7897,8,1,open
P8228,P1935,10,1,open
P8229,P0704,5,1,open
P8230,P5316,3,1,open
P8231,P8213,1,1,open
P8232,P0787,10,1,open
P8233,P3857,6,1,open
P8234,P0454,10,1,open
P8235,P4476,5,1,open
P8236,P2222,2,1,open
P8237,P0856,2,1,open
P8238,P3049,9,1,open
P8239,P6958,3,1,open
P8240,P5963,9,1,open
P8241,P7287,10,1,open
P8242,P3459,7,1,open
P8243,P5091,7,1,open
P8244,P4888,4,1,open
P8245,P8058,6,1,open
P8246,P1542,1,1,open
P8247,P0843,6,1,open
P8248,P4330,10,1,open
P8249,P4707,8,1,open
P8250,P4921,5,1,open
P8251,P5326,7,1,open
P8252,P4250,7,1,open
P8253,P3521,6,1,open
P8254,P1712,9,1,open
P8255,P0666,5,1,open
P8256,P3804,2,1,open
P8257,P2384,2,1,open
P8258,P0017,2,1,open
P8259,P5884,10,1,open
P8260,P0164,10,1,open
P8261,P3884,4,1,open
P8262,P1679,6,1,open
P8263,P5986,6,1,open
P8264,P0583,4,1,open
P8265,P7209,3,1,open
P8266,P0482,5,1,open
P8267,P5906,7,1,open
P8268,P3955,7,1,open
P8269,P8154,9,1,open
P8270,P4783,1,1,open
P8271,P0150,7,1,open
P8272,P7975,5,1,open
P8273,P7404,9,1,open
P8274,P5196,9,1,open
P8275,P7344,9,1,open
P8276,P5906,6,1,open
P8277,P0058,9,1,open
P8278,P7027,9,1,open
P8279,P2346,6,1,open
P8280,P7659,5,1,open
P8281,P1977,2,1,open
P8282,P2629,2,1,open
P8283,P1263,8,1,open
P8284,P1322,5,1,open
P8285,P7557,2,1,open
P8286,P2135,2,1,open
P8287,P4149,8,1,open
P8288,P7796,8,1,open
P8289,P4591,6,1,open
P8290,P3246,7,1,open
P8291,P2281,6,1,open
P8292,P7373,5,1,open
P8293,P5440,7,1,open
P8294,P5972,8,1,open
P8295,P3478,5,1,open
P8296,P8131,5,1,open
P8297,P5717,3,1,open
P8298,P0242,9,1,open
P8299,P0174,2,1,open
P8300,P4887,7,1,open
P8301,P8094,2,1,open
P8302,P6806,2,1,open
P8303,P8233,5,1,open
P8304,P0180,6,1,open
P8305,P8176,5,1,open
P8306,P0328,10,1,open
P8307,P7792,8,1,open
P8308,P6857,3,1,open
P8309,P3681,9,1,open
P8310,P5245,9,1,open
P8311,P0005,8,1,open
P8312,P6425,7,1,open
P8313,P2182,10,1,open
P8314,P1634,8,1,open
P8315,P6161,1,1,open
P8316,P2730,8,1,open
P8317,P0273,2,1,open
P8318,P6843,3,1,open
P8319,P3020,8,1,open
P8320,P3970,10,1,open
P8321,P7223,6,1,open
P8322,P5554,4,1,open
P8323,P6619,2,1,open
P8324,P1948,9,1,open
P8325,P3717,6,1,open
P8326,P6345,9,1,open
P8327,P3453,1,1,open
P8328,P5900,3,1,open
P8329,P2296,4,1,open
P8330,P2062,9,1,open
P8331,P1314,3,1,open
P8332,P2401,10,1,open
P8333,P0801,4,1,open
P8334,P2675,3,1,open
P8335,P5038,9,1,open
P8336,P3686,1,1,open
P8337,P0659,7,1,open
P8338,P5405,1,1,open
P8339,P6939,7,1,open
P8340,P4491,6,1,open
P8341,P0126,2,1,open
P8342,P8267,10,1,open
P8343,P7930,5,1,open
P8344,P2729,5,1,open
P8345,P8315,9,1,open
P8346,P3724,3,1,open
P8347,P7193,9,1,open
P8348,P8339,8,1,open
P8349,P4879,9,1,open
P8350,P3895,9,1,open
P8351,P6752,8,1,open
P8352,P8074,7,1,open
P8353,P3993,10,1,open
P8354,P4834,10,1,open
P8355,P5024,6,1,open
P8356,P5875,8,1,open
P8357,P1030,10,1,open
P8358,P1971,3,1,open
P8359,P5781,3,1,open
P8360,P0041,4,1,open
P8361,P3704,10,1,open
P8362,P0869,6,1,open
P8363,P7075,9,1,open
P8364,P7003,1,1,open
P8365,P4835,3,1,open
P8366,P2208,10,1,open
P8367,P8221,5,1,open
P8368,P7900,4,1,open
P8369,P4496,10,1,open
P8370,P3068,10,1,open
P8371,P4463,1,1,open
P8372,P6857,8,1,open
P8373,P6913,10,1,open
P8374,P0952,6,1,open
P8375,P6222,1,1,open
P8376,P1310,2,1,open
P8377,P1533,3,1,open
P8378,P5934,6,1,open
P8379,P5020,4,1,open
P8380,P2786,7,1,open
P8381,P8213,10,1,open
P8382,P7631,4,1,open
P8383,P5700,5,1,open
P8384,P2857,6,1,open
P8385,P6580,4,1,open
P8386,P6797,2,1,open
P8387,P2000,3,1,open
P8388,P5745,2,1,open
P8389,P2839,7,1,open
P8390,P6576,4,1,open
P8391,P5618,2,1,open
P8392,P6019,6,1,open
P8393,P3614,3,1,open
P8394,P7120,4,1,open
P8395,P4740,5,1,open
P8396,P6408,5,1,open
P8397,P0907,5,1,open
P8398,P6974,7,1,open
P8399,P0963,9,1,open
P8400,P4469,9,1,open
P8401,P3803,5,1,open
P8402,P5405,4,1,open
P8403,P7396,6,1,open
P8404,P7795,5,1,open
P8405,P7254,4,1,open
P8406,P4978,4,1,open
P8407,P3824,9,1,open
P8408,P2308,3,1,open
P8409,P7128,2,1,open
P8410,P2984,10,1,open
P8411,P4307,3,1,open
P8412,P4729,7,1,open
P8413,P7888,5,1,open
P8414,P6682,8,1,open
P8415,P2257,4,1,open
P8416,P3031,6,1,open
P8417,P7812,6,1,open
P8418,P0949,3,1,open
P8419,P6831,9,1,open
P8420,P2961,5,1,open
P8421,P0746,8,1,open
P8422,P1589,6,1,open
P8423,P5274,1,1,open
P8424,P1680,9,1,open
P8425,P2034,9,1,open
P8426,P3574,6,1,open
P8427,P0783,4,1,open
P8428,P7254,9,1,open
P8429,P4569,6,1,open
P8430,P6863,2,1,open
P8431,P3024,8,1,open
P8432,P6077,3,1,open
P8433,P2418,8,1,open
P8434,P2000,8,1,open
P8435,P5533,9,1,open
P8436,P6362,7,1,open
P8437,P2779,10,1,open
P8438,P5618,6,1,open
P8439,P3640,6,1,open
P8440,P6757,3,1,open
P8441,P6409,9,1,open
P8442,P4338,3,1,open
P8443,P5233,10,1,open
P8444,P5765,3,1,open
P8445,P3713,8,1,open
P8446,P1526,8,1,open
P8447,P3758,4,1,open
P8448,P6370,10,1,open
P8449,P6340,2,1,open
P8450,P6564,2,1,open
P8451,P1838,9,1,open
P8452,P5847,4,1,open
P8453,P5610,8,1,open
P8454,P1695,8,1,open
P8455,P2238,3,1,open
P8456,P0595,7,1,open
P8457,P1142,2,1,open
P8458,P7058,10,1,open
P8459,P1288,2,1,open
P8460,P7325,3,1,open
P8461,P8281,4,1,open
P8462,P3802,5,1,open
P8463,P6948,4,1,open
P8464,P4082,4,1,open
P8465,P1777,1,1,open
P8466,P3058,2,1,open
P8467,P6467,4,1,open
P8468,P7963,10,1,open
P8469,P1216,1,1,open
P8470,P4695,1,1,open
P8471,P6630,2,1,open
P8472,P4631,4,1,open
P8473,P4977,10,1,open
P8474,P5651,4,1,open
P8475,P7159,1,1,open
P8476,P3250,5,1,open
P8477,P4245,6,1,open
P8478,P2646,9,1,open
P8479,P0695,10,1,open
P8480,P6508,3,1,open
P8481,P0349,4,1,open
P8482,P2738,5,1,open
P8483,P5757,7,1,open
P8484,P0131,7,1,open
P8485,P6276,7,1,open
P8486,P6619,10,1,open
P8487,P3199,3,1,open
P8488,P0592,5,1,open
P8489,P4850,4,1,open
P8490,P0435,9,1,open
P8491,P2714,9,1,open
P8492,P0003,7,1,open
P8493,P4252,2,1,open
P8494,P0445,1,1,open
P8495,P4988,8,1,open
P8496,P4990,5,1,open
P8497,P0827,10,1,open
P8498,P6645,2,1,open
P8499,P0545,10,1,open
P8500,P7351,6,1,open
P8501,P1625,6,1,open
P8502,P1404,10,1,open
P8503,P7864,3,1,open
P8504,P3636,5,1,open
P8505,P6593,8,1,open
P8506,P5174,8,1,open
P8507,P3865,10,1,open
P8508,P4916,8,1,open
P8509,P6613,6,1,open
P8510,P7537,2,1,open
P8511,P7712,6,1,open
P8512,P4490,7,1,open
P8513,P6563,2,1,open
P8514,P6378,5,1,open
P8515,P3055,6,1,open
P8516,P5316,1,1,open
P8517,P2453,8,1,open
P8518,P3298,1,1,open
P8519,P2032,8,1,open
P8520,P4905,1,1,open
P8521,P1832,7,1,open
P8522,P3822,1,1,open
P8523,P2114,6,1,open
P8524,P3122,2,1,open
P8525,P5904,1,1,open
P8526,P4344,8,1,open
P8527,P4098,9,1,open
P8528,P0297,10,1,open
P8529,P7790,6,1,open
P8530,P3833,3,1,open
P8531,P1602,3,1,open
P8532,P6617,4,1,open
P8533,P6054,10,1,open
P8534,P2250,8,1,open
P8535,P7582,7,1,open
P8536,P1882,5,1,open
P8537,P5606,9,1,open
P8538,P8058,5,1,open
P8539,P1177,9,1,open
P8540,P7966,5,1,open
P8541,P0639,1,1,open
P8542,P8007,2,1,open
P8543,P8438,2,1,open
P8544,P8391,1,1,open
P8545,P0448,2,1,open
P8546,P7671,3,1,open
P8547,P3040,3,1,open
P8548,P0639,6,1,open
P8549,P0863,5,1,open
P8550,P3791,1,1,open
P8551,P5072,7,1,open
P8552,P2659,4,1,open
P8553,P3153,8,1,open
P8554,P5930,10,1,open
P8555,P0159,1,1,open
P8556,P5323,5,1,open
P8557,P2344,2,1,open
P8558,P0114,10,1,open
P8559,P3740,7,1,open
P8560,P4307,5,1,open
P8561,P6327,2,1,open
P8562,P2052,2,1,open
P8563,P7216,7,1,open
P8564,P0546,4,1,open
P8565,P3198,2,1,open
P8566,P0728,7,1,open
P8567,P8550,9,1,open
P8568,P2063,7,1,open
P8569,P0058,3,1,open
P8570,P0562,7,1,open
P8571,P3691,5,1,open
P8572,P7583,4,1,open
P8573,P4125,4,1,open
P8574,P4094,5,1,open
P8575,P7846,8,1,open
P8576,P3254,7,1,open
P8577,P6549,4,1,open
P8578,P6442,6,1,open
P8579,P5111,2,1,open
P8580,P7829,7,1,open
P8581,P3890,7,1,open
P8582,P5332,7,1,open
P8583,P5295,9,1,open
P8584,P2668,7,1,open
P8585,P0582,7,1,open
P8586,P5721,10,1,open
P8587,P1352,9,1,open
P8588,P3871,10,1,open
P8589,P6909,9,1,open
P8590,P7380,8,1,open
P8591,P6692,1,1,open
P8592,P8248,1,1,open
P8593,P4479,7,1,open
P8594,P4916,2,1,open
P8595,P4616,3,1,open
P8596,P0328,1,1,open
P8597,P4012,9,1,open
P8598,P3316,10,1,open
P8599,P0723,3,1,open
P8600,P6635,4,1,open
P8601,P2705,3,1,open
P8602,P0440,3,1,open
P8603,P1075,1,1,open
P8604,P5745,3,1,open
P8605,P2209,5,1,open
P8606,P1585,8,1,open
P8607,P5794,3,1,open
P8608,P7608,8,1,open
P8609,P4900,1,1,open
P8610,P7076,3,1,open
P8611,P7533,4,1,open
P8612,P4739,5,1,open
P8613,P7782,4,1,open
P8614,P5236,2,1,open
P8615,P2044,8,1,open
P8616,P0424,4,1,open
P8617,P3866,1,1,open
P8618,P0360,5,1,open
P8619,P2873,9,1,open
P8620,P8123,4,1,open
P8621,P3400,6,1,open
P8622,P3072,4,1,open
P8623,P6350,8,1,open
P8624,P1792,4,1,open
P8625,P5679,10,1,open
P8626,P1268,8,1,open
P8627,P6055,10,1,open
P8628,P6221,4,1,open
P8629,P6128,8,1,open
P8630,P4884,5,1,open
P8631,P1305,6,1,open
P8632,P7028,3,1,open
P8633,P0969,1,1,open
P8634,P3486,5,1,open
P8635,P2403,3,1,open
P8636,P0685,1,1,open
P8637,P1013,4,1,open
P8638,P8637,8,1,open
P8639,P3570,1,1,open
P8640,P0409,5,1,open
P8641,P8372,2,1,open
P8642,P7960,10,1,open
P8643,P3771,4,1,open
P8644,P5410,10,1,open
P8645,P2890,7,1,open
P8646,P3792,3,1,open
P8647,P0593,7,1,open
P8648,P5067,5,1,open
P8649,P3854,8,1,open
P8650,P6631,6,1,open
P8651,P5439,4,1,open
P8652,P7185,5,1,open
P8653,P5125,7,1,open
P8654,P7805,2,1,open
P8655,P8210,8,1,open
P8656,P1226,3,1,open
P8657,P3509,1,1,open
P8658,P6056,7,1,open
P8659,P7514,8,1,open
P8660,P2486,5,1,open
P8661,P7225,9,1,open
P8662,P7009,10,1,open
P8663,P7657,9,1,open
P8664,P6053,4,1,open
P8665,P4284,2,1,open
P8666,P7538,7,1,open
P8667,P1222,4,1,open
P8668,P7612,2,1,open
P8669,P1810,1,1,open
P8670,P3811,1,1,open
P8671,P4097,4,1,open
P8672,P6834,2,1,open
P8673,P1017,7,1,open
P8674,P3552,3,1,open
P8675,P5733,8,1,open
P8676,P3555,2,1,open
P8677,P0417,1,1,open
P8678,P2589,2,1,open
P8679,P8112,7,1,open
P8680,P0356,5,1,open
P8681,P8592,9,1,open
P8682,P7245,4,1,open
P8683,P2469,4,1,open
P8684,P5806,7,1,open
P8685,P8364,7,1,open
P8686,P7241,4,1,open
P8687,P3354,8,1,open
P8688,P3076,6,1,open
P8689,P0479,8,1,open
P8690,P7907,8,1,open
P8691,P2204,7,1,open
P8692,P1318,8,1,open
P8693,P3129,7,1,open
P8694,P0680,3,1,open
P8695,P2792,8,1,open
P8696,P2162,9,1,open
P8697,P2815,7,1,open
P8698,P5078,5,1,open
P8699,P0880,7,1,open
P8700,P3326,6,1,open
P8701,P1147,6,1,open
P8702,P0966,10,1,open
P8703,P8302,9,1,open
P8704,P8067,7,1,open
P8705,P7081,8,1,open
P8706,P7702,1,1,open
P8707,P1006,5,1,open
P8708,P7050,6,1,open
P8709,P1688,4,1,open
P8710,P2406,9,1,open
P8711,P2200,10,1,open
P8712,P0495,5,1,open
P8713,P4804,2,1,open
P8714,P2895,7,1,open
P8715,P7698,1,1,open
P8716,P5338,4,1,open
P8717,P8351,6,1,open
P8718,P0602,10,1,open
P8719,P3324,6,1,open
P8720,P0007,6,1,open
P8721,P2127,9,1,open
P8722,P5970,9,1,open
P8723,P7248,8,1,open
P8724,P0361,7,1,open
P8725,P3873,3,1,open
P8726,P0410,3,1,open
P8727,P5797,3,1,open
P8728,P2803,1,1,open
P8729,P6535,1,1,open
P8730,P1032,3,1,open
P8731,P7868,9,1,open
P8732,P2016,3,1,open
P8733,P0185,5,1,open
P8734,P8730,8,1,open
P8735,P1823,6,1,open
P8736,P3154,7,1,open
P8737,P1582,9,1,open
P8738,P3325,8,1,open
P8739,P1955,2,1,open
P8740,P7810,10,1,open
P8741,P0278,5,1,open
P8742,P1700,1,1,open
P8743,P7061,4,1,open
P8744,P2722,7,1,open
P8745,P4900,10,1,open
P8746,P0995,6,1,open
P8747,P7108,4,1,open
P8748,P7133,1,1,open
P8749,P7026,2,1,open
P8750,P3670,9,1,open
P8751,P4324,8,1,open
P8752,P4169,7,1,open
P8753,P2478,8,1,open
P8754,P2163,10,1,open
P8755,P3305,1,1,open
P8756,P6526,4,1,open
P8757,P3157,9,1,open
P8758,P8403,6,1,open
P8759,P5051,9,1,open
P8760,P0222,3,1,open
P8761,P4616,9,1,open
P8762,P7151,6,1,open
P8763,P8440,6,1,open
P8764,P0423,8,1,open
P8765,P3330,4,1,open
P8766,P4284,3,1,open
P8767,P0736,9,1,open
P8768,P6913,8,1,open
P8769,P3425,6,1,open
P8770,P2655,1,1,open
P8771,P1738,4,1,open
P8772,P2902,10,1,open
P8773,P6612,5,1,open
P8774,P7263,7,1,open
P8775,P2629,6,1,open
P8776,P1224,2,1,open
P8777,P1022,4,1,open
P8778,P5051,5,1,open
P8779,P2626,5,1,open
P8780,P7771,10,1,open
P8781,P7509,10,1,open
P8782,P4002,8,1,open
P8783,P6814,8,1,open
P8784,P8335,7,1,open
P8785,P2117,9,1,open
P8786,P4459,1,1,open
P8787,P7526,5,1,open
P8788,P0478,4,1,open
P8789,P7259,3,1,open
P8790,P1947,2,1,open
P8791,P5313,1,1,open
P8792,P3628,2,1,open
P8793,P8221,3,1,open
P8794,P2430,9,1,open
P8795,P4603,8,1,open
P8796,P5908,9,1,open
P8797,P7206,5,1,open
P8798,P5325,9,1,open
P8799,P7596,1,1,open
P8800,P1303,4,1,open
P8801,P8778,4,1,open
P8802,P8303,10,1,open
P8803,P5110,5,1,open
P8804,P2857,2,1,open
P8805,P8089,9,1,open
P8806,P1198,7,1,open
P8807,P0290,8,1,open
P8808,P8324,2,1,open
P8809,P5034,5,1,open
P8810,P0915,9,1,open
P8811,P8400,7,1,open
P8812,P3818,6,1,open
P8813,P0469,2,1,open
P8814,P3124,1,1,open
P8815,P1988,2,1,open
P8816,P3719,9,1,open
P8817,P4271,6,1,open
P8818,P3265,6,1,open
P8819,P8551,7,1,open
P8820,P6477,10,1,open
P8821,P1608,6,1,open
P8822,P4871,7,1,open
P8823,P4203,4,1,open
P8824,P5864,2,1,open
P8825,P7903,6,1,open
P8826,P1150,10,1,open
P8827,P7633,3,1,open
P8828,P2619,5,1,open
P8829,P8009,4,1,open
P8830,P0974,7,1,open
P8831,P6895,5,1,open
P8832,P5512,7,1,open
P8833,P1778,9,1,open
P8834,P2336,5,1,open
P8835,P3748,2,1,open
P8836,P2316,9,1,open
P8837,P2973,7,1,open
P8838,P2836,5,1,open
P8839,P4995,1,1,open
P8840,P5286,9,1,open
P8841,P1138,5,1,open
P8842,P8005,7,1,open
P8843,P4180,1,1,open
P8844,P7505,10,1,open
P8845,P7257,1,1,open
P8846,P7995,3,1,open
P8847,P5379,8,1,open
P8848,P8117,10,1,open
P8849,P5913,4,1,open
P8850,P0908,4,1,open
P8851,P8521,7,1,open
P8852,P7915,5,1,open
P8853,P0370,4,1,open
P8854,P4704,10,1,open
P8855,P2720,7,1,open
P8856,P2456,10,1,open
P8857,P3769,8,1,open
P8858,P4044,7,1,open
P8859,P7232,1,1,open
P8860,P0012,5,1,open
P8861,P2467,5,1,open
P8862,P8450,9,1,open
P8863,P7813,8,1,open
P8864,P6280,1,1,open
P8865,P4380,5,1,open
P8866,P4337,2,1,open
P8867,P1442,2,1,open
P8868,P4067,5,1,open
P8869,P5348,1,1,open
P8870,P8827,5,1,open
P8871,P6655,9,1,open
P8872,P5132,7,1,open
P8873,P5098,9,1,open
P8874,P6523,4,1,open
P8875,P8220,7,1,open
P8876,P4926,8,1,open
P8877,P7308,4,1,open
P8878,P2000,4,1,open
P8879,P2802,7,1,open
P8880,P7108,4,1,open
P8881,P2572,10,1,open
P8882,P1015,5,1,open
P8883,P8176,5,1,open
P8884,P5746,2,1,open
P8885,P8815,9,1,open
P8886,P7670,3,1,open
P8887,P7510,3,1,open
P8888,P8320,7,1,open
P8889,P1645,9,1,open
P8890,P6095,1,1,open
P8891,P7257,3,1,open
P8892,P0910,8,1,open
P8893,P0481,8,1,open
P8894,P4767,3,1,open
P8895,P1191,3,1,open
P8896,P1950,1,1,open
P8897,P4020,8,1,open
P8898,P4920,10,1,open
P8899,P8101,9,1,open
P8900,P7508,10,1,open
P8901,P3138,3,1,open
P8902,P3327,8,1,open
P8903,P1098,8,1,open
P8904,P1952,3,1,open
P8905,P6075,3,1,open
P8906,P5015,1,1,open
P8907,P8410,7,1,open
P8908,P6562,6,1,open
P8909,P8018,5,1,open
P8910,P6394,4,1,open
P8911,P8632,6,1,open
P8912,P8062,4,1,open
P8913,P8610,5,1,open
P8914,P1317,10,1,open
P8915,P5554,8,1,open
P8916,P2749,7,1,open
P8917,P4428,7,1,open
P8918,P4015,8,1,open
P8919,P4603,5,1,open
P8920,P1019,6,1,open
P8921,P4701,8,1,open
P8922,P6877,9,1,open
P8923,P6563,1,1,open
P8924,P6158,8,1,open
P8925,P3620,10,1,open
P8926,P1600,2,1,open
P8927,P8710,4,1,open
P8928,P2149,4,1,open
P8929,P6475,9,1,open
P8930,P5278,2,1,open
P8931,P4266,7,1,open
P8932,P3667,6,1,open
P8933,P7861,10,1,open
P8934,P4567,9,1,open
P8935,P8294,2,1,open
P8936,P0684,7,1,open
P8937,P6803,8,1,open
P8938,P2983,3,1,open
P8939,P5752,9,1,open
P8940,P7948,7,1,open
P8941,P0292,3,1,open
P8942,P3265,2,1,open
P8943,P2587,9,1,open
P8944,P1369,2,1,open
P8945,P5097,3,1,open
P8946,P4496,6,1,open
P8947,P2078,3,1,open
P8948,P0549,3,1,open
P8949,P8413,5,1,open
P8950,P2283,10,1,open
P8951,P1437,4,1,open
P8952,P2311,8,1,open
P8953,P2478,3,1,open
P8954,P4347,7,1,open
P8955,P1319,1,1,open
P8956,P6802,9,1,open
P8957,P0002,2,1,open
P8958,P0949,9,1,open
P8959,P7151,8,1,open
P8960,P3864,1,1,open
P8961,P7954,1,1,open
P8962,P8472,7,1,open
P8963,P1202,10,1,open
P8964,P6713,10,1,open
P8965,P2041,6,1,open
P8966,P7869,10,1,open
P8967,P2564,6,1,open
P8968,P8656,3,1,open
P8969,P5322,5,1,open
P8970,P7304,2,1,open
P8971,P8175,7,1,open
P8972,P7564,1,1,open
P8973,P6714,5,1,open
P8974,P1024,10,1,open
P8975,P2600,8,1,open
P8976,P1774,9,1,open
